attendance_id,student_id,student_name,section_id,course_id,date,status,notes,recorded_date
ATT002157,STU000433,Edward Davis,SEC000168,CHEM309,2025-02-23,Late,,2024-06-09 00:00:00
ATT002158,STU000008,Paul Lopez,SEC000242,ECON323,2025-04-04,Present,Family emergency,2024-10-30 00:00:00
ATT002159,STU000414,Christopher Garcia,SEC000235,ENG247,2024-09-24,Present,,2025-01-12 00:00:00
ATT002160,STU000290,Laura Torres,SEC000099,CS267,2024-07-19,Excused,,2024-12-06 00:00:00
ATT002161,STU000143,Steven Miller,SEC000045,PHYS484,2024-09-18,Present,,2024-11-10 00:00:00
ATT002162,STU000918,James Wilson,SEC000193,ECON360,2025-09-12,Excused,Sick,2024-07-27 00:00:00
ATT002163,STU000946,Laura Walker,SEC000004,ART182,2024-12-17,Present,Sick,2025-10-21 00:00:00
ATT002164,STU000101,Donna Martin,SEC000304,ECON277,2024-01-26,Present,Sick,2025-08-31 00:00:00
ATT002165,STU000893,Ronald Jackson,SEC000066,ART482,2025-02-24,Present,Family emergency,2025-10-21 00:00:00
ATT002166,STU000705,Edward Moore,SEC000323,ENG238,2025-02-27,Absent,,2025-10-02 00:00:00
ATT002167,STU000867,Jessica Williams,SEC000011,PHYS456,2025-08-24,Present,,2024-06-05 00:00:00
ATT002168,STU000503,Susan Miller,SEC000377,MUS402,2024-10-28,Present,Sick,2024-05-26 00:00:00
ATT002169,STU000027,Sandra Rodriguez,SEC000236,NURS432,2024-08-18,Absent,,2025-06-17 00:00:00
ATT002170,STU000846,Mark Thomas,SEC000289,MATH584,2025-01-23,Present,Family emergency,2024-11-20 00:00:00
ATT002171,STU000298,Lisa Smith,SEC000138,ENG592,2024-05-21,Present,,2024-11-13 00:00:00
ATT002172,STU000873,Timothy Ramirez,SEC000149,ENG148,2024-09-29,Late,Sick,2025-11-28 00:00:00
ATT002173,STU000437,Nancy Wilson,SEC000395,ART358,2024-02-26,Absent,,2024-11-09 00:00:00
ATT002174,STU000046,Nancy Clark,SEC000160,HIST307,2025-10-13,Excused,,2025-09-11 00:00:00
ATT002175,STU000671,Edward Flores,SEC000364,CHEM524,2025-06-14,Excused,,2025-07-06 00:00:00
ATT002176,STU000935,Jennifer Lee,SEC000137,ENG430,2025-11-17,Late,,2025-08-24 00:00:00
ATT002177,STU000489,Matthew Ramirez,SEC000281,ENG238,2025-01-12,Late,,2025-08-27 00:00:00
ATT002178,STU000106,David King,SEC000215,ENG533,2025-05-05,Present,,2024-10-09 00:00:00
ATT002179,STU000819,Lisa Brown,SEC000100,NURS155,2025-02-14,Present,,2024-08-28 00:00:00
ATT002180,STU000587,Donna Jackson,SEC000133,HIST395,2024-01-10,Present,Family emergency,2025-01-27 00:00:00
ATT002181,STU000093,Donna King,SEC000105,BIO410,2025-09-10,Present,Family emergency,2024-12-20 00:00:00
ATT002182,STU000680,Joshua Jackson,SEC000394,ECON255,2025-05-28,Excused,Sick,2025-03-01 00:00:00
ATT002183,STU000532,Michael Allen,SEC000063,ECON255,2024-12-24,Late,,2025-04-11 00:00:00
ATT002184,STU000954,Jennifer Wilson,SEC000148,PHYS347,2025-05-08,Present,,2025-04-09 00:00:00
ATT002185,STU000267,Linda Thomas,SEC000319,NURS409,2025-10-30,Present,,2025-06-29 00:00:00
ATT002186,STU000838,Jason Jones,SEC000168,CHEM309,2024-02-01,Present,,2025-02-08 00:00:00
ATT002187,STU000395,Timothy Gonzalez,SEC000016,ECON554,2025-10-12,Present,,2024-09-08 00:00:00
ATT002188,STU000765,David White,SEC000075,NURS389,2024-04-04,Excused,Family emergency,2024-03-23 00:00:00
ATT002189,STU000512,Nancy Wright,SEC000146,ENG238,2025-08-28,Present,Family emergency,2025-01-14 00:00:00
ATT002190,STU000617,Linda Williams,SEC000184,EDUC434,2025-10-28,Present,,2025-07-27 00:00:00
ATT002191,STU000976,John Clark,SEC000122,ART168,2024-05-15,Present,,2024-04-01 00:00:00
ATT002192,STU000825,Mary Young,SEC000199,PHYS261,2024-08-04,Late,Sick,2024-11-30 00:00:00
ATT002193,STU000447,Paul Thompson,SEC000314,PSYC352,2025-07-16,Late,Family emergency,2025-09-23 00:00:00
ATT002194,STU000967,Linda Scott,SEC000035,MATH135,2024-01-04,Present,,2024-03-11 00:00:00
ATT002195,STU000455,Helen Harris,SEC000166,ECON323,2024-04-05,Present,,2025-12-17 00:00:00
ATT002196,STU000421,Ryan Sanchez,SEC000347,MUS278,2024-03-31,Absent,Sick,2025-08-31 00:00:00
ATT002197,STU000455,Helen Harris,SEC000007,ENG533,2025-05-27,Excused,,2025-01-12 00:00:00
ATT002198,STU000152,Ronald Clark,SEC000141,ECON195,2024-01-15,Absent,Family emergency,2024-01-27 00:00:00
ATT002199,STU000495,Edward Wilson,SEC000274,MATH135,2025-09-10,Absent,,2025-12-11 00:00:00
ATT002200,STU000728,Joshua Lopez,SEC000382,PSYC352,2025-10-01,Present,,2024-09-10 00:00:00
ATT002201,STU000496,Robert King,SEC000061,CHEM241,2024-02-18,Excused,,2024-08-24 00:00:00
ATT002202,STU000786,Edward Garcia,SEC000253,EDUC545,2025-09-14,Excused,Sick,2024-09-08 00:00:00
ATT002203,STU000465,Barbara Flores,SEC000194,ENG247,2025-10-14,Present,,2024-10-11 00:00:00
ATT002204,STU000221,Linda Harris,SEC000368,MATH533,2024-08-20,Excused,,2024-03-17 00:00:00
ATT002205,STU000345,Jason Flores,SEC000174,BUS362,2025-03-23,Absent,,2025-11-18 00:00:00
ATT002206,STU000015,Paul Garcia,SEC000149,ENG148,2024-08-04,Absent,,2025-10-15 00:00:00
ATT002207,STU000744,Brian Lee,SEC000138,ENG592,2024-05-29,Present,Sick,2024-04-12 00:00:00
ATT002208,STU000708,Mary Rodriguez,SEC000128,MUS358,2024-11-21,Absent,Sick,2024-06-14 00:00:00
ATT002209,STU000397,James Taylor,SEC000053,CHEM531,2025-11-09,Absent,,2025-01-06 00:00:00
ATT002210,STU000277,Jeffrey White,SEC000326,BUS526,2025-09-11,Present,,2024-10-14 00:00:00
ATT002211,STU000506,Lisa Perez,SEC000333,MUS507,2025-02-02,Excused,,2024-06-29 00:00:00
ATT002212,STU000851,Dorothy Williams,SEC000053,CHEM531,2025-07-01,Present,,2025-08-30 00:00:00
ATT002213,STU000792,Jeffrey Smith,SEC000073,NURS238,2025-08-31,Late,Sick,2024-10-17 00:00:00
ATT002214,STU000449,Michael Robinson,SEC000384,ECON360,2025-06-14,Present,Family emergency,2025-10-30 00:00:00
ATT002215,STU000545,Elizabeth Robinson,SEC000111,PSYC352,2024-07-25,Present,Sick,2025-09-04 00:00:00
ATT002216,STU000312,Joshua Rodriguez,SEC000039,HIST572,2024-07-05,Present,Family emergency,2025-12-27 00:00:00
ATT002217,STU000490,Linda Walker,SEC000066,ART482,2024-09-06,Present,Family emergency,2024-03-24 00:00:00
ATT002218,STU000700,David Lee,SEC000355,ART343,2025-06-09,Present,Family emergency,2024-08-30 00:00:00
ATT002219,STU000001,Kevin Davis,SEC000154,HIST485,2024-11-16,Excused,Sick,2025-09-06 00:00:00
ATT002220,STU000344,Sandra Gonzalez,SEC000358,PHYS329,2024-08-07,Present,,2025-05-03 00:00:00
ATT002221,STU000520,Jessica Lee,SEC000058,CHEM531,2025-07-27,Present,,2024-01-09 00:00:00
ATT002222,STU000981,William Smith,SEC000379,CHEM148,2025-05-29,Present,,2024-04-07 00:00:00
ATT002223,STU000929,Daniel King,SEC000206,HIST522,2024-08-02,Present,Sick,2025-07-22 00:00:00
ATT002224,STU000366,Karen White,SEC000326,BUS526,2024-01-07,Present,Sick,2025-07-11 00:00:00
ATT002225,STU000996,Nancy Anderson,SEC000389,NURS389,2025-10-02,Late,Sick,2025-07-08 00:00:00
ATT002226,STU000237,Susan Martinez,SEC000332,PHYS438,2024-08-27,Present,Family emergency,2025-04-14 00:00:00
ATT002227,STU000074,Nancy Hernandez,SEC000115,BUS307,2025-05-27,Absent,,2025-04-23 00:00:00
ATT002228,STU000685,Linda Hill,SEC000011,PHYS456,2024-05-27,Present,,2024-04-15 00:00:00
ATT002229,STU000343,Daniel Anderson,SEC000391,EDUC302,2025-10-21,Present,Sick,2025-04-11 00:00:00
ATT002230,STU000290,Laura Torres,SEC000245,HIST522,2025-02-16,Absent,,2025-06-21 00:00:00
ATT002231,STU000625,Betty Scott,SEC000264,ENG148,2025-02-27,Present,,2025-05-04 00:00:00
ATT002232,STU000923,Steven Brown,SEC000129,ECON545,2025-01-29,Present,,2025-09-14 00:00:00
ATT002233,STU000333,Andrew Anderson,SEC000258,HIST249,2025-02-02,Present,,2025-03-15 00:00:00
ATT002234,STU000412,Joseph Brown,SEC000374,ART182,2025-12-30,Present,,2025-12-01 00:00:00
ATT002235,STU000280,John Torres,SEC000214,MUS103,2024-03-29,Excused,Sick,2024-11-12 00:00:00
ATT002236,STU000811,Jeffrey Jones,SEC000102,ECON404,2024-10-26,Late,Sick,2025-08-31 00:00:00
ATT002237,STU000539,Jessica Jones,SEC000001,MUS101,2025-09-24,Present,,2024-11-21 00:00:00
ATT002238,STU000720,Timothy Thompson,SEC000056,EDUC434,2024-07-05,Excused,,2024-01-01 00:00:00
ATT002239,STU000644,Ronald Scott,SEC000212,HIST546,2024-09-07,Present,,2024-11-17 00:00:00
ATT002240,STU000923,Steven Brown,SEC000209,ENG247,2024-03-23,Excused,,2025-11-08 00:00:00
ATT002241,STU000564,Linda Perez,SEC000084,MUS524,2024-12-01,Present,,2024-07-19 00:00:00
ATT002242,STU000396,Karen Lee,SEC000150,EDUC403,2025-06-01,Present,Family emergency,2024-06-09 00:00:00
ATT002243,STU000508,Brian Rodriguez,SEC000278,PHYS347,2024-10-15,Late,,2025-02-06 00:00:00
ATT002244,STU000389,Karen Thomas,SEC000260,CHEM148,2024-01-15,Present,,2024-10-26 00:00:00
ATT002245,STU000018,Deborah Scott,SEC000270,CS149,2025-07-09,Excused,,2025-07-16 00:00:00
ATT002246,STU000721,Nancy Martinez,SEC000087,ART425,2024-03-06,Present,Sick,2024-01-14 00:00:00
ATT002247,STU000468,Steven Moore,SEC000130,ENG333,2025-08-25,Present,,2024-08-10 00:00:00
ATT002248,STU000763,William Harris,SEC000124,MATH255,2025-09-28,Late,Family emergency,2024-09-12 00:00:00
ATT002249,STU000748,Barbara Harris,SEC000030,PSYC569,2025-07-04,Excused,,2025-04-23 00:00:00
ATT002250,STU000056,Nancy Jackson,SEC000379,CHEM148,2024-05-14,Present,,2024-09-04 00:00:00
ATT002251,STU000862,Joshua Wilson,SEC000388,ECON508,2024-04-30,Excused,,2024-11-26 00:00:00
ATT002252,STU000890,Patricia Moore,SEC000021,CHEM329,2024-07-19,Present,,2025-03-05 00:00:00
ATT002253,STU000648,Kenneth Hernandez,SEC000241,PSYC215,2025-02-07,Late,,2025-05-16 00:00:00
ATT002254,STU000881,Barbara Flores,SEC000222,PSYC215,2024-08-02,Present,,2025-05-28 00:00:00
ATT002255,STU000900,Michael Wright,SEC000390,ECON225,2025-11-10,Present,,2024-05-05 00:00:00
ATT002256,STU000132,Helen Jones,SEC000201,PHYS506,2025-10-27,Present,Sick,2025-12-11 00:00:00
ATT002257,STU000841,Jessica Hernandez,SEC000126,MUS402,2024-03-04,Present,,2025-08-06 00:00:00
ATT002258,STU000958,George White,SEC000062,EDUC170,2024-05-04,Absent,,2025-09-05 00:00:00
ATT002259,STU000047,Mark Brown,SEC000167,CHEM241,2025-01-01,Present,Family emergency,2024-12-11 00:00:00
ATT002260,STU000085,Timothy Hill,SEC000371,ENG533,2025-05-16,Late,Sick,2025-01-06 00:00:00
ATT002261,STU000660,Donald Hernandez,SEC000260,CHEM148,2024-10-12,Present,Family emergency,2024-04-26 00:00:00
ATT002262,STU000831,Ronald Taylor,SEC000093,EDUC375,2025-07-27,Late,,2025-03-14 00:00:00
ATT002263,STU000264,Helen Thomas,SEC000226,BUS526,2024-06-11,Absent,Sick,2024-03-03 00:00:00
ATT002264,STU000282,Ruth Sanchez,SEC000264,ENG148,2024-06-23,Present,,2025-09-28 00:00:00
ATT002265,STU000493,Richard Harris,SEC000248,ECON412,2025-02-01,Present,,2025-08-05 00:00:00
ATT002266,STU000578,Matthew Ramirez,SEC000330,CS198,2025-08-14,Absent,,2024-11-15 00:00:00
ATT002267,STU000269,Jason Thomas,SEC000007,ENG533,2025-01-05,Excused,Sick,2024-07-09 00:00:00
ATT002268,STU000384,Laura Hernandez,SEC000204,MATH497,2024-10-31,Present,Sick,2025-07-28 00:00:00
ATT002269,STU000254,Thomas Thomas,SEC000378,EDUC111,2025-10-03,Present,Sick,2025-04-04 00:00:00
ATT002270,STU000348,Kimberly Smith,SEC000396,CHEM493,2024-12-31,Absent,Sick,2025-10-22 00:00:00
ATT002271,STU000280,John Torres,SEC000386,ENG247,2024-04-15,Present,Sick,2024-03-25 00:00:00
ATT002272,STU000132,Helen Jones,SEC000110,MUS524,2024-01-08,Present,Family emergency,2024-11-26 00:00:00
ATT002273,STU000450,Matthew Johnson,SEC000187,NURS366,2024-08-07,Excused,,2024-04-08 00:00:00
ATT002274,STU000045,Joshua Williams,SEC000136,ART358,2025-12-26,Excused,,2025-06-21 00:00:00
ATT002275,STU000028,Dorothy King,SEC000283,ART182,2025-09-08,Present,Sick,2024-05-13 00:00:00
ATT002276,STU000822,Jessica Martin,SEC000261,MATH497,2024-11-19,Present,,2024-10-06 00:00:00
ATT002277,STU000392,Jason Lee,SEC000344,MUS142,2025-12-01,Present,Family emergency,2024-10-10 00:00:00
ATT002278,STU000097,Jeffrey Garcia,SEC000039,HIST572,2024-05-31,Present,,2025-08-23 00:00:00
ATT002279,STU000822,Jessica Martin,SEC000261,MATH497,2025-02-13,Absent,,2025-03-05 00:00:00
ATT002280,STU000705,Edward Moore,SEC000286,HIST251,2025-11-19,Present,Sick,2024-03-26 00:00:00
ATT002281,STU000203,David Sanchez,SEC000138,ENG592,2025-08-08,Absent,,2024-03-30 00:00:00
ATT002282,STU000107,Karen Brown,SEC000345,PHYS438,2024-08-26,Present,,2024-03-26 00:00:00
ATT002283,STU000195,Sandra Martin,SEC000143,PHYS329,2025-03-21,Excused,,2025-04-24 00:00:00
ATT002284,STU000855,Susan Hernandez,SEC000390,ECON225,2024-04-24,Present,,2025-07-20 00:00:00
ATT002285,STU000061,Andrew Thompson,SEC000262,EDUC384,2024-01-24,Present,,2024-02-09 00:00:00
ATT002286,STU000411,Christopher Torres,SEC000238,MUS507,2025-07-18,Present,,2024-06-20 00:00:00
ATT002287,STU000871,Laura Young,SEC000083,BUS193,2025-05-07,Late,,2024-11-04 00:00:00
ATT002288,STU000395,Timothy Gonzalez,SEC000080,ECON323,2025-01-12,Excused,,2025-10-06 00:00:00
ATT002289,STU000285,Susan Wilson,SEC000373,PHYS462,2025-12-11,Present,Family emergency,2025-06-25 00:00:00
ATT002290,STU000891,Kimberly Gonzalez,SEC000159,CHEM329,2025-03-27,Absent,,2024-01-10 00:00:00
ATT002291,STU000185,Jennifer Wright,SEC000391,EDUC302,2024-11-20,Excused,,2024-02-10 00:00:00
ATT002292,STU000160,Lisa Lee,SEC000381,PHYS456,2025-04-25,Late,Family emergency,2024-01-01 00:00:00
ATT002293,STU000025,Sandra Lewis,SEC000370,PHYS329,2024-07-12,Present,,2024-12-11 00:00:00
ATT002294,STU000156,Susan Walker,SEC000255,CHEM241,2025-08-24,Present,,2025-12-17 00:00:00
ATT002295,STU000899,Thomas Jackson,SEC000046,BIO410,2024-02-07,Present,Sick,2024-03-16 00:00:00
ATT002296,STU000457,Helen Anderson,SEC000288,ECON545,2025-01-17,Absent,Family emergency,2024-09-12 00:00:00
ATT002297,STU000209,William Brown,SEC000139,ART502,2025-07-28,Excused,,2025-09-15 00:00:00
ATT002298,STU000359,Susan Lewis,SEC000004,ART182,2024-04-15,Excused,,2024-02-15 00:00:00
ATT002299,STU000981,William Smith,SEC000379,CHEM148,2025-04-06,Absent,,2025-02-15 00:00:00
ATT002300,STU000897,John Clark,SEC000331,CS428,2025-11-22,Present,,2025-11-24 00:00:00
ATT002301,STU000825,Mary Young,SEC000011,PHYS456,2025-09-13,Absent,,2024-09-21 00:00:00
ATT002302,STU000741,Barbara Gonzalez,SEC000286,HIST251,2024-07-13,Absent,Sick,2024-10-13 00:00:00
ATT002303,STU000513,Patricia Thompson,SEC000361,PSYC215,2025-08-23,Present,,2025-02-26 00:00:00
ATT002304,STU000498,Laura Perez,SEC000223,MUS101,2025-07-04,Excused,,2025-03-11 00:00:00
ATT002305,STU000257,Mary Clark,SEC000233,BIO111,2025-01-20,Late,Family emergency,2025-07-19 00:00:00
ATT002306,STU000394,James King,SEC000252,CHEM347,2025-08-20,Late,,2025-07-09 00:00:00
ATT002307,STU000825,Mary Young,SEC000167,CHEM241,2024-11-09,Present,,2025-01-02 00:00:00
ATT002308,STU000438,Sarah Davis,SEC000272,MUS567,2024-08-07,Absent,,2024-01-10 00:00:00
ATT002309,STU000569,Christopher Hill,SEC000349,ART132,2025-10-09,Absent,Sick,2025-11-06 00:00:00
ATT002310,STU000297,David Martinez,SEC000394,ECON255,2025-01-04,Late,,2024-10-18 00:00:00
ATT002311,STU000441,Laura Brown,SEC000017,BUS310,2024-07-27,Excused,Sick,2025-11-27 00:00:00
ATT002312,STU000819,Lisa Brown,SEC000324,EDUC170,2024-08-09,Present,Family emergency,2024-04-28 00:00:00
ATT002313,STU000674,Anthony Allen,SEC000253,EDUC545,2024-02-16,Late,Family emergency,2025-04-28 00:00:00
ATT002314,STU000421,Ryan Sanchez,SEC000014,BUS287,2025-09-09,Excused,,2024-03-28 00:00:00
ATT002315,STU000773,George Hill,SEC000087,ART425,2025-10-06,Present,,2025-11-06 00:00:00
ATT002316,STU000475,William Moore,SEC000104,ECON225,2024-04-23,Present,,2024-12-25 00:00:00
ATT002317,STU000982,Helen Johnson,SEC000063,ECON255,2025-06-12,Present,Family emergency,2025-12-27 00:00:00
ATT002318,STU000394,James King,SEC000252,CHEM347,2024-10-21,Present,,2024-08-21 00:00:00
ATT002319,STU000084,Mary Lee,SEC000213,PSYC215,2025-11-26,Present,,2025-06-13 00:00:00
ATT002320,STU000090,Jennifer Ramirez,SEC000135,PHYS473,2025-06-28,Late,Sick,2025-07-16 00:00:00
ATT002321,STU000182,David Lewis,SEC000022,MUS295,2024-07-27,Present,,2024-08-19 00:00:00
ATT002322,STU000459,Jason Garcia,SEC000042,BUS444,2025-10-04,Present,,2024-03-16 00:00:00
ATT002323,STU000062,Sharon Wilson,SEC000284,CS293,2024-05-08,Present,,2024-06-09 00:00:00
ATT002324,STU000235,John Wilson,SEC000069,MUS434,2024-07-23,Excused,Sick,2024-03-10 00:00:00
ATT002325,STU000005,Andrew Thomas,SEC000263,CHEM248,2024-05-30,Late,Sick,2025-04-01 00:00:00
ATT002326,STU000290,Laura Torres,SEC000245,HIST522,2025-06-12,Late,,2025-01-23 00:00:00
ATT002327,STU000065,Kimberly Lee,SEC000024,ENG379,2024-02-25,Late,,2024-05-29 00:00:00
ATT002328,STU000799,John King,SEC000066,ART482,2025-04-17,Excused,,2025-08-10 00:00:00
ATT002329,STU000065,Kimberly Lee,SEC000093,EDUC375,2024-12-08,Present,Family emergency,2024-12-31 00:00:00
ATT002330,STU000611,Linda White,SEC000114,PSYC463,2024-03-25,Present,,2024-02-17 00:00:00
ATT002331,STU000399,Deborah Young,SEC000112,CHEM329,2025-03-17,Excused,,2025-02-27 00:00:00
ATT002332,STU000156,Susan Walker,SEC000111,PSYC352,2025-10-25,Absent,Sick,2025-12-20 00:00:00
ATT002333,STU000774,John Thompson,SEC000352,HIST249,2024-09-09,Absent,,2025-07-31 00:00:00
ATT002334,STU000539,Jessica Jones,SEC000061,CHEM241,2025-06-09,Present,Family emergency,2024-10-19 00:00:00
ATT002335,STU000769,Kevin Perez,SEC000297,PHYS438,2025-03-21,Late,Family emergency,2025-12-06 00:00:00
ATT002336,STU000793,Betty Davis,SEC000254,BIO547,2025-08-13,Late,Family emergency,2025-07-07 00:00:00
ATT002337,STU000666,George Wilson,SEC000161,PSYC215,2025-04-07,Excused,Family emergency,2025-10-19 00:00:00
ATT002338,STU000936,John Johnson,SEC000038,ENG430,2024-12-07,Excused,,2024-09-11 00:00:00
ATT002339,STU000159,Dorothy Johnson,SEC000375,ECON400,2024-06-06,Present,Family emergency,2025-10-18 00:00:00
ATT002340,STU000379,Mary Wright,SEC000230,MUS381,2024-01-25,Present,,2024-06-06 00:00:00
ATT002341,STU000676,Susan Johnson,SEC000107,ENG247,2025-12-12,Present,Family emergency,2024-06-22 00:00:00
ATT002342,STU000177,Karen Lopez,SEC000196,MUS402,2025-02-08,Late,,2025-06-27 00:00:00
ATT002343,STU000012,Matthew Ramirez,SEC000111,PSYC352,2024-11-30,Present,,2024-12-29 00:00:00
ATT002344,STU000424,Edward White,SEC000262,EDUC384,2025-12-26,Present,,2024-02-26 00:00:00
ATT002345,STU000886,Ronald Jackson,SEC000155,MATH373,2024-04-26,Excused,,2024-06-17 00:00:00
ATT002346,STU000001,Kevin Davis,SEC000312,CHEM493,2025-10-09,Late,,2025-07-02 00:00:00
ATT002347,STU000852,Donald Taylor,SEC000138,ENG592,2025-01-01,Present,,2024-12-27 00:00:00
ATT002348,STU000001,Kevin Davis,SEC000152,PHYS484,2025-05-15,Present,Family emergency,2024-07-23 00:00:00
ATT002349,STU000767,Jeffrey Ramirez,SEC000368,MATH533,2024-09-02,Present,Sick,2025-07-03 00:00:00
ATT002350,STU000455,Helen Harris,SEC000131,NURS141,2024-07-06,Present,Family emergency,2025-04-22 00:00:00
ATT002351,STU000302,Carol Young,SEC000002,MUS336,2024-12-25,Excused,,2025-03-14 00:00:00
ATT002352,STU000827,Sarah Lopez,SEC000226,BUS526,2024-05-01,Absent,,2024-11-03 00:00:00
ATT002353,STU000598,Sandra Rodriguez,SEC000145,BUS362,2024-08-13,Late,Sick,2024-02-12 00:00:00
ATT002354,STU000574,Kevin Lewis,SEC000287,ART182,2024-06-30,Present,Family emergency,2024-01-13 00:00:00
ATT002355,STU000089,Christopher Thompson,SEC000222,PSYC215,2025-02-18,Present,Sick,2024-06-05 00:00:00
ATT002356,STU000463,William Wright,SEC000119,NURS505,2024-11-28,Present,,2025-08-01 00:00:00
ATT002357,STU000680,Joshua Jackson,SEC000394,ECON255,2024-08-25,Late,Family emergency,2024-04-13 00:00:00
ATT002358,STU000479,Christopher Harris,SEC000211,ENG247,2025-03-23,Present,Family emergency,2024-02-18 00:00:00
ATT002359,STU000438,Sarah Davis,SEC000280,BUS310,2025-10-08,Late,,2024-11-16 00:00:00
ATT002360,STU000592,William Sanchez,SEC000032,BIO111,2025-12-24,Absent,Family emergency,2025-08-06 00:00:00
ATT002361,STU000056,Nancy Jackson,SEC000127,CHEM493,2025-01-02,Present,,2024-05-26 00:00:00
ATT002362,STU000776,Donna Hill,SEC000351,ECON400,2024-12-24,Absent,,2025-06-29 00:00:00
ATT002363,STU000680,Joshua Jackson,SEC000102,ECON404,2025-10-14,Absent,Family emergency,2025-03-31 00:00:00
ATT002364,STU000282,Ruth Sanchez,SEC000276,CS384,2024-11-13,Absent,Family emergency,2025-08-03 00:00:00
ATT002365,STU000547,Sarah Torres,SEC000016,ECON554,2024-11-12,Present,,2025-05-17 00:00:00
ATT002366,STU000573,Thomas Williams,SEC000115,BUS307,2025-03-26,Present,Sick,2025-08-18 00:00:00
ATT002367,STU000688,Kimberly Jackson,SEC000072,HIST123,2025-06-30,Excused,,2025-10-17 00:00:00
ATT002368,STU000852,Donald Taylor,SEC000138,ENG592,2024-02-15,Present,,2025-03-28 00:00:00
ATT002369,STU000950,Donna Lee,SEC000121,HIST104,2024-06-14,Excused,Family emergency,2025-05-05 00:00:00
ATT002370,STU000056,Nancy Jackson,SEC000379,CHEM148,2025-07-07,Excused,,2025-03-20 00:00:00
ATT002371,STU000432,Thomas Garcia,SEC000240,NURS238,2024-03-03,Present,Sick,2024-12-07 00:00:00
ATT002372,STU000825,Mary Young,SEC000011,PHYS456,2024-06-03,Present,,2025-06-19 00:00:00
ATT002373,STU000933,Lisa Johnson,SEC000279,PSYC569,2024-05-11,Late,Sick,2025-09-29 00:00:00
ATT002374,STU000035,Barbara King,SEC000184,EDUC434,2024-01-21,Excused,,2025-12-13 00:00:00
ATT002375,STU000432,Thomas Garcia,SEC000240,NURS238,2025-05-07,Absent,Family emergency,2024-04-21 00:00:00
ATT002376,STU000594,Elizabeth Hill,SEC000323,ENG238,2025-09-05,Present,,2024-09-05 00:00:00
ATT002377,STU000641,Jennifer Anderson,SEC000175,HIST307,2024-12-16,Absent,,2025-12-01 00:00:00
ATT002378,STU000086,Joshua Thomas,SEC000267,EDUC373,2025-02-17,Absent,,2024-07-28 00:00:00
ATT002379,STU000225,Michael Hernandez,SEC000285,BUS538,2024-07-07,Present,,2025-06-16 00:00:00
ATT002380,STU000529,Laura Jackson,SEC000004,ART182,2025-05-28,Absent,,2024-12-31 00:00:00
ATT002381,STU000140,Edward Clark,SEC000256,CS237,2024-04-04,Absent,,2025-10-31 00:00:00
ATT002382,STU000703,Thomas Hill,SEC000125,MUS101,2025-08-22,Present,Sick,2024-07-12 00:00:00
ATT002383,STU000425,Dorothy Sanchez,SEC000381,PHYS456,2025-11-08,Absent,Sick,2024-05-13 00:00:00
