student_id,first_name,last_name,email,phone,date_of_birth,enrollment_date,major,year_level,gpa,status,address,city,state,zip_code,emergency_contact,emergency_phone
STU000852,Donald,Taylor,donald.taylor@university.edu,+15078671634,2004-02-28,2022-07-28,Communications,Junior,2.79,Active,8795 Oak St,Madison,OH,68884,Jessica Sanchez,+12026401782
STU000853,Robert,Moore,robert.moore@university.edu,+17487597828,1995-03-08,2025-08-17,Physics,Graduate,3.33,Active,9605 Oak Blvd,Springfield,OH,40780,Helen Harris,+17749436383
STU000854,Barbara,Wright,barbara.wright@university.edu,+18714051232,2002-09-07,2024-10-25,Engineering,Junior,3.29,Active,438 Main Ave,Franklin,NY,96174,Christopher Taylor,+16253657986
STU000855,Susan,Hernandez,susan.hernandez@university.edu,+15702995731,1998-06-21,2020-10-07,Engineering,Sophomore,3.75,Active,4024 Main Blvd,Madison,CA,69151,Nancy Davis,+17129849758
STU000856,Sandra,Allen,sandra.allen@university.edu,+13256925559,2003-10-23,2020-12-07,Political Science,Freshman,2.71,Active,3201 Maple Blvd,Springfield,IL,21327,Robert Hernandez,+13495503627
STU000857,Carol,Wright,carol.wright@university.edu,+13986906757,1995-05-03,2023-10-25,Art,Senior,2.21,Inactive,6693 Oak Ave,Madison,IL,93556,Steven Nguyen,+19659142096
STU000858,Deborah,Anderson,deborah.anderson@university.edu,+18729999099,2001-04-02,2025-02-18,Art,Junior,3.29,Active,787 Main Dr,Madison,CA,84834,Matthew Johnson,+18805816549
STU000859,Mark,Smith,mark.smith@university.edu,+15226742396,1996-07-03,2021-01-28,Marketing,Graduate,3.12,Active,9813 Oak Dr,Georgetown,IL,82299,Timothy Perez,+13228391532
STU000860,Jason,Lee,jason.lee@university.edu,+14515199799,2004-03-21,2024-10-09,Physics,Freshman,3.72,Active,5018 Oak Blvd,Georgetown,NY,46787,Nancy Clark,+12767436960
STU000861,Robert,Young,robert.young@university.edu,+15159565912,1999-07-25,2020-04-03,Computer Science,Junior,2.66,Graduated,1624 Oak St,Franklin,CA,22472,Thomas Perez,+15253263992
STU000862,Joshua,Wilson,joshua.wilson@university.edu,+17962804793,1995-07-21,2023-02-06,Physics,Graduate,3.51,Active,9093 Maple Blvd,Bristol,PA,48999,Michael Sanchez,+19702416110
STU000863,Jacob,Clark,jacob.clark@university.edu,+12958736460,1998-01-07,2020-08-01,Biology,Freshman,2.19,Inactive,165 Main Dr,Springfield,FL,57333,Betty Wright,+13094703601
STU000864,Sharon,Scott,sharon.scott@university.edu,+14532836473,1996-11-20,2022-01-28,Communications,Freshman,3.26,Active,7805 Oak Ave,Madison,PA,99449,Paul Thomas,+16172059568
STU000865,Ryan,Moore,ryan.moore@university.edu,+17909474072,2000-07-10,2022-09-01,Business Administration,Senior,2.42,Graduated,6464 Oak Blvd,Franklin,NY,63021,Sharon Clark,+17924945413
STU000866,Jessica,Flores,jessica.flores@university.edu,+13279237884,1997-11-10,2025-07-31,Computer Science,Freshman,2.81,Active,4244 Oak Ave,Bristol,CA,97952,Jessica Rodriguez,+19282414782
STU000867,Jessica,Williams,jessica.williams@university.edu,+19482737467,1996-06-28,2022-06-12,Chemistry,Freshman,3.15,Graduated,3543 Main St,Georgetown,CA,54742,Susan Lewis,+13473503019
STU000868,Karen,White,karen.white@university.edu,+15326207205,2002-05-25,2025-10-26,Chemistry,Senior,3.33,Graduated,2490 Oak Dr,Franklin,NY,97275,Jeffrey Thomas,+17017005487
STU000869,Helen,Brown,helen.brown@university.edu,+14582038099,2000-03-13,2021-10-11,Business Administration,Freshman,3.5,Inactive,4836 Oak Dr,Springfield,TX,28441,Christopher Moore,+13816361225
STU000870,Steven,King,steven.king@university.edu,+12668008445,1998-11-25,2023-05-26,History,Senior,2.4,Active,7912 Elm Blvd,Madison,FL,38909,Donald Rodriguez,+12179994840
STU000871,Laura,Young,laura.young@university.edu,+15934249350,2002-03-14,2021-08-15,Psychology,Junior,3.44,Inactive,4274 Main Blvd,Bristol,OH,50660,Deborah Sanchez,+12202642755
STU000872,Jessica,Jackson,jessica.jackson@university.edu,+14584509682,2005-05-03,2022-01-19,Sociology,Graduate,2.01,Active,5463 Maple Dr,Bristol,TX,10191,Steven Gonzalez,+13913116019
STU000873,Timothy,Ramirez,timothy.ramirez@university.edu,+14579125455,2001-07-29,2022-03-28,Art,Graduate,3.13,Active,1674 Elm Dr,Bristol,NY,42097,Daniel Williams,+15445658723
STU000874,Ronald,Thomas,ronald.thomas@university.edu,+17455419079,1997-07-21,2024-10-30,Education,Freshman,3.38,Active,9359 Oak Ave,Georgetown,OH,15751,Susan Robinson,+16227472189
STU000875,Michael,Scott,michael.scott@university.edu,+16519353223,1997-06-23,2022-05-28,English Literature,Junior,2.19,Active,291 Maple Dr,Springfield,TX,94281,Sharon Lewis,+14142956583
STU000876,Helen,Thomas,helen.thomas@university.edu,+18263212532,2004-01-12,2022-10-22,Marketing,Graduate,3.49,Active,823 Elm Blvd,Bristol,NY,96153,Ronald Smith,+17014217747
STU000877,Ryan,Perez,ryan.perez@university.edu,+13022909252,2001-07-15,2022-07-28,Communications,Junior,2.0,Graduated,5817 Pine Dr,Bristol,PA,31534,Mary Miller,+18427851349
STU000878,Brian,Moore,brian.moore@university.edu,+13973763571,1997-08-17,2020-07-04,Mathematics,Sophomore,3.65,Active,2272 Pine Dr,Springfield,PA,68912,Joseph Flores,+13372322931
STU000879,Timothy,Wilson,timothy.wilson@university.edu,+15758425908,2004-05-12,2024-11-03,Biology,Freshman,3.67,Active,7861 Elm St,Madison,TX,14604,Andrew Lopez,+19006302778
STU000880,Jennifer,Hernandez,jennifer.hernandez@university.edu,+14162743518,1999-08-28,2021-03-20,Music,Sophomore,3.4,Active,4460 Maple Blvd,Georgetown,NY,87892,Andrew Torres,+14206597961
STU000881,Barbara,Flores,barbara.flores@university.edu,+16554856172,1997-12-01,2022-05-27,Computer Science,Sophomore,2.81,Active,8872 Elm St,Bristol,CA,26617,Betty Brown,+14359549741
STU000882,Jeffrey,Davis,jeffrey.davis@university.edu,+17736907465,2005-03-13,2021-07-07,Business Administration,Graduate,2.36,Active,2171 Oak St,Bristol,OH,89547,Andrew Jones,+14477512369
STU000883,Nancy,King,nancy.king@university.edu,+17502955254,1997-12-05,2023-09-22,Education,Sophomore,3.66,Active,7107 Elm Ave,Madison,OH,38902,George Garcia,+17303518247
STU000884,Robert,Ramirez,robert.ramirez@university.edu,+19388499957,1995-11-25,2023-08-11,Philosophy,Sophomore,3.36,Active,590 Main St,Springfield,OH,97147,George Johnson,+19402312370
STU000885,Daniel,Hernandez,daniel.hernandez@university.edu,+19759602328,1995-12-05,2022-02-18,Sociology,Freshman,2.88,Inactive,6187 Main St,Madison,TX,51005,Anthony Davis,+17168615749
STU000886,Ronald,Jackson,ronald.jackson@university.edu,+14673632393,2001-02-13,2021-08-28,Marketing,Graduate,3.08,Active,8146 Maple St,Madison,NY,47876,Paul Flores,+12435217216
STU000887,Steven,Williams,steven.williams@university.edu,+17196458656,1995-04-18,2020-06-29,Marketing,Freshman,2.01,Active,4124 Elm Blvd,Franklin,CA,57378,Timothy King,+14817423456
STU000888,Betty,Harris,betty.harris@university.edu,+17763254863,1999-08-19,2021-09-03,Chemistry,Graduate,2.46,Active,6154 Main Blvd,Franklin,OH,32313,Jason Torres,+15849471686
STU000889,Ruth,Williams,ruth.williams@university.edu,+18406811868,1999-07-24,2022-05-01,History,Senior,3.2,Inactive,9246 Elm Blvd,Springfield,OH,91841,Dorothy King,+13893282057
STU000890,Patricia,Moore,patricia.moore@university.edu,+12483257417,1997-11-01,2025-12-05,Psychology,Graduate,3.83,Graduated,181 Pine Blvd,Madison,IL,72081,Donna Thomas,+17283987194
STU000891,Kimberly,Gonzalez,kimberly.gonzalez@university.edu,+17418632051,1999-06-26,2023-01-01,History,Sophomore,3.35,Active,6654 Maple Blvd,Madison,IL,84897,Laura Martin,+16175043598
STU000892,Mary,Thomas,mary.thomas@university.edu,+16299743138,1999-02-17,2025-12-04,Music,Sophomore,2.21,Active,1446 Elm St,Georgetown,TX,92789,Anthony Hernandez,+15639687122
STU000893,Ronald,Jackson,ronald.jackson@university.edu,+12433917607,2003-11-05,2022-07-27,Political Science,Junior,3.09,Active,4914 Oak St,Springfield,FL,59449,Karen Clark,+14864979404
STU000894,Joshua,King,joshua.king@university.edu,+17172234700,2003-03-13,2021-03-22,Political Science,Sophomore,3.11,Inactive,8599 Oak Blvd,Franklin,PA,27596,Sandra Flores,+19132636569
STU000895,John,Jackson,john.jackson@university.edu,+19038541942,2004-07-25,2023-04-08,History,Sophomore,3.83,Active,5917 Oak Blvd,Bristol,TX,26014,Betty Anderson,+13443042475
STU000896,Michael,Hill,michael.hill@university.edu,+16657388642,2003-02-02,2021-05-21,Education,Freshman,3.21,Active,4050 Maple St,Madison,FL,38414,William Sanchez,+18595304698
STU000897,John,Clark,john.clark@university.edu,+12359402258,2005-09-21,2020-12-09,Marketing,Graduate,2.99,Active,6478 Main Dr,Bristol,OH,63372,Dorothy Scott,+19377371137
STU000898,James,Lopez,james.lopez@university.edu,+14132271481,2001-07-28,2021-03-13,Economics,Senior,2.22,Active,9884 Maple St,Madison,PA,59452,Nancy Walker,+18529199148
STU000899,Thomas,Jackson,thomas.jackson@university.edu,+18103227807,2005-04-12,2020-01-13,Marketing,Sophomore,2.78,Inactive,5765 Oak St,Springfield,TX,89127,Robert Davis,+17388545699
STU000900,Michael,Wright,michael.wright@university.edu,+14994314790,1999-06-15,2025-12-10,Sociology,Junior,3.68,Inactive,2382 Elm Ave,Madison,OH,30667,Susan Hill,+18167173422
STU000901,Robert,Thomas,robert.thomas@university.edu,+16624816491,1998-10-15,2024-09-09,Engineering,Freshman,2.51,Active,4916 Oak Dr,Springfield,OH,58081,Kevin Johnson,+19965454893
STU000902,Donna,Sanchez,donna.sanchez@university.edu,+16386451759,2000-10-28,2021-01-28,Psychology,Sophomore,2.85,Active,790 Oak St,Bristol,NY,57359,Anthony Sanchez,+18222901446
STU000903,Anthony,Martinez,anthony.martinez@university.edu,+19016662190,1998-08-05,2022-05-21,Psychology,Sophomore,3.54,Active,5679 Pine St,Georgetown,IL,82127,Barbara Ramirez,+17853118952
STU000904,Kevin,Young,kevin.young@university.edu,+16349813336,2001-12-19,2022-05-13,Nursing,Junior,2.58,Active,1997 Oak Blvd,Bristol,CA,79181,Donald Gonzalez,+15505054889
STU000905,Steven,Scott,steven.scott@university.edu,+19547413236,1999-07-27,2020-07-07,English Literature,Sophomore,3.29,Inactive,2133 Main St,Franklin,FL,12366,Kenneth Brown,+17195772062
STU000906,Lisa,Jackson,lisa.jackson@university.edu,+14927873978,2005-06-26,2020-03-05,Philosophy,Junior,3.17,Active,6700 Maple Dr,Bristol,IL,59265,Karen Jackson,+17658578474
STU000907,Jennifer,King,jennifer.king@university.edu,+15023489769,2003-10-15,2024-02-08,Communications,Senior,3.27,Inactive,4166 Oak Blvd,Bristol,CA,48588,Mary Allen,+15177834185
STU000908,Barbara,Gonzalez,barbara.gonzalez@university.edu,+13103894654,1998-04-20,2021-08-01,Music,Senior,3.13,Active,6781 Maple St,Bristol,FL,30316,Betty Davis,+16689827843
STU000909,Betty,Johnson,betty.johnson@university.edu,+18576523849,2003-05-28,2022-06-03,Physics,Graduate,3.89,Graduated,3837 Maple Ave,Franklin,PA,96840,Kenneth White,+18654499523
STU000910,William,Scott,william.scott@university.edu,+19752175664,2004-04-14,2020-01-13,Political Science,Senior,3.77,Active,2434 Maple Dr,Franklin,CA,81991,Lisa Martinez,+16158046877
STU000911,Andrew,Martinez,andrew.martinez@university.edu,+16448765358,1996-01-18,2024-04-15,Communications,Senior,2.69,Graduated,1292 Oak St,Bristol,FL,65830,Michael Martinez,+19843949659
STU000912,Daniel,Torres,daniel.torres@university.edu,+15449682969,1997-10-28,2022-02-25,Chemistry,Senior,3.08,Active,9727 Pine Blvd,Springfield,OH,13860,Nancy Hernandez,+16899704665
STU000913,James,Smith,james.smith@university.edu,+18837268114,2001-09-25,2024-05-19,Art,Freshman,4.0,Active,6443 Maple Ave,Springfield,CA,97597,Richard Flores,+15422261785
STU000914,Robert,Harris,robert.harris@university.edu,+17402575575,1995-11-25,2023-04-15,Marketing,Freshman,3.72,Active,990 Elm Dr,Madison,OH,92514,Carol Gonzalez,+17966537736
STU000915,Kevin,Martinez,kevin.martinez@university.edu,+12519477035,1997-06-22,2023-02-20,Chemistry,Freshman,3.79,Active,7353 Maple Blvd,Georgetown,NY,17626,Kimberly Lewis,+13439437606
STU000916,Ronald,Clark,ronald.clark@university.edu,+18873333247,1998-11-12,2020-03-20,Education,Freshman,3.49,Active,7868 Elm St,Madison,IL,88878,Robert Taylor,+12236069584
STU000917,Sarah,Wright,sarah.wright@university.edu,+14692684199,1997-03-23,2022-04-10,Philosophy,Sophomore,2.18,Active,5247 Pine Ave,Madison,TX,62600,Michael Robinson,+17572818606
STU000918,James,Wilson,james.wilson@university.edu,+13688942665,1995-11-18,2021-10-31,Computer Science,Senior,2.23,Active,3998 Maple Blvd,Madison,FL,74978,Andrew Torres,+15535852986
STU000919,Richard,Wilson,richard.wilson@university.edu,+16582769932,1998-04-30,2023-06-11,Chemistry,Graduate,2.1,Active,9583 Pine St,Madison,OH,61850,Christopher Allen,+12442968064
STU000920,Sarah,Jackson,sarah.jackson@university.edu,+12544428401,1997-04-19,2022-10-21,Psychology,Senior,2.94,Active,2422 Elm Dr,Bristol,NY,34464,Robert Smith,+13658542511
STU000921,Ryan,Young,ryan.young@university.edu,+18037493988,1996-02-24,2022-03-03,Chemistry,Graduate,3.86,Active,2911 Maple Blvd,Georgetown,OH,89494,Donald Anderson,+19766364795
STU000922,Karen,Wright,karen.wright@university.edu,+14483179442,1996-12-26,2023-07-28,Music,Freshman,2.68,Inactive,7466 Main Dr,Bristol,IL,93447,Helen Sanchez,+18973218431
STU000923,Steven,Brown,steven.brown@university.edu,+16127084865,2005-02-04,2024-07-17,Nursing,Sophomore,3.72,Active,6081 Main Dr,Bristol,NY,21056,Brian Hernandez,+13844296722
STU000924,Daniel,Hernandez,daniel.hernandez@university.edu,+12886026997,1995-03-02,2023-10-04,Education,Senior,3.87,Graduated,4440 Elm Ave,Springfield,IL,95367,Dorothy Lopez,+12747843273
STU000925,Daniel,Torres,daniel.torres@university.edu,+16076671646,2001-04-02,2025-12-28,Chemistry,Sophomore,2.86,Inactive,8977 Pine St,Madison,NY,14952,Jeffrey Perez,+12348194765
STU000926,Brian,Wright,brian.wright@university.edu,+16439365108,2000-09-09,2023-04-10,Biology,Junior,3.76,Active,8491 Maple St,Springfield,TX,55453,Donald Wright,+17196681586
STU000927,George,Lewis,george.lewis@university.edu,+12935653933,1997-08-21,2024-07-03,Philosophy,Senior,2.96,Inactive,3159 Main Dr,Franklin,FL,20222,Michelle Jones,+19368428559
STU000928,Donna,Flores,donna.flores@university.edu,+17447047299,2001-01-28,2021-09-06,Marketing,Graduate,3.83,Inactive,8246 Oak Ave,Franklin,IL,85602,Richard Young,+19672399718
STU000929,Daniel,King,daniel.king@university.edu,+12006084051,2002-08-26,2022-08-30,Political Science,Freshman,3.39,Active,6004 Elm Dr,Bristol,TX,99864,Sandra Torres,+12392313045
STU000930,David,Moore,david.moore@university.edu,+17543806613,2004-07-23,2024-03-14,Chemistry,Junior,2.37,Inactive,6541 Elm Dr,Madison,NY,56271,Edward Flores,+15013905040
STU000931,Kevin,Rodriguez,kevin.rodriguez@university.edu,+18997455411,2003-11-08,2024-05-22,History,Sophomore,3.09,Inactive,1789 Pine Dr,Madison,TX,20434,Sarah Lee,+13917456535
STU000932,Timothy,Walker,timothy.walker@university.edu,+13825517374,1996-11-17,2021-12-04,Art,Graduate,2.44,Graduated,3741 Pine Blvd,Springfield,NY,76123,Michael Scott,+19276007049
STU000933,Lisa,Johnson,lisa.johnson@university.edu,+18617019502,1997-12-12,2024-05-01,Education,Junior,2.03,Active,8091 Pine Blvd,Madison,CA,35448,Karen Flores,+13228919393
STU000934,Edward,Torres,edward.torres@university.edu,+12763158884,2001-09-19,2025-06-06,Mathematics,Freshman,2.4,Graduated,5565 Maple Ave,Franklin,OH,14940,Jennifer White,+14156036039
STU000935,Jennifer,Lee,jennifer.lee@university.edu,+15006642761,1998-08-31,2023-09-04,English Literature,Freshman,2.43,Active,6098 Maple Ave,Georgetown,FL,78750,Michael Thomas,+16366586198
STU000936,John,Johnson,john.johnson@university.edu,+18354723452,2002-10-26,2021-03-22,Physics,Freshman,2.07,Active,3005 Elm Dr,Bristol,IL,25992,George Nguyen,+17366841985
STU000937,Kenneth,Rodriguez,kenneth.rodriguez@university.edu,+19756891110,1998-01-17,2024-01-18,Biology,Sophomore,3.69,Inactive,9239 Pine Dr,Madison,NY,53370,Ruth Ramirez,+16262596315
STU000938,Karen,Nguyen,karen.nguyen@university.edu,+17186258369,2001-01-16,2024-12-16,Chemistry,Junior,3.73,Active,8172 Pine Blvd,Franklin,IL,92860,Nancy Nguyen,+16325726199
STU000939,Jason,Flores,jason.flores@university.edu,+14943829225,1996-06-11,2023-06-01,Marketing,Freshman,3.94,Graduated,7114 Pine St,Madison,OH,10820,Ryan Williams,+12433596027
STU000940,Lisa,Anderson,lisa.anderson@university.edu,+18008624802,1995-10-25,2022-08-26,Biology,Freshman,3.6,Active,1234 Oak St,Franklin,TX,72983,John King,+14088487974
STU000941,Ruth,Lopez,ruth.lopez@university.edu,+18983025651,1998-05-27,2023-03-10,Nursing,Graduate,3.23,Active,9708 Maple Dr,Madison,FL,39109,Helen Lewis,+18526515795
STU000942,Laura,Clark,laura.clark@university.edu,+13539641104,1996-06-15,2024-02-09,Nursing,Sophomore,3.84,Active,3526 Main Ave,Madison,PA,81219,Lisa Miller,+19543364119
STU000943,Nancy,Jones,nancy.jones@university.edu,+13294043346,2004-11-08,2020-01-30,Physics,Graduate,2.19,Active,232 Main Ave,Georgetown,TX,74164,David Wilson,+19347668588
STU000944,Matthew,Johnson,matthew.johnson@university.edu,+17453698727,1999-07-13,2025-10-25,Engineering,Senior,2.35,Active,5835 Elm Dr,Franklin,TX,57603,Ruth Moore,+16953387208
STU000945,Elizabeth,Torres,elizabeth.torres@university.edu,+12335333333,2001-12-08,2021-01-04,Nursing,Senior,2.76,Graduated,9173 Oak St,Georgetown,CA,82007,Karen Lopez,+19356502981
STU000946,Laura,Walker,laura.walker@university.edu,+13792648490,2002-09-16,2022-05-30,English Literature,Senior,3.57,Graduated,3659 Maple Ave,Springfield,TX,33827,Barbara Martinez,+17907804507
STU000947,Deborah,Clark,deborah.clark@university.edu,+13753037997,2003-12-19,2023-09-01,Communications,Freshman,3.28,Active,9162 Maple Ave,Madison,NY,52611,Laura White,+19194509850
STU000948,Susan,Lee,susan.lee@university.edu,+17695155370,1999-09-08,2021-05-15,Sociology,Senior,3.47,Active,3685 Oak Dr,Franklin,NY,12563,Joshua Perez,+14674599161
STU000949,Michelle,Davis,michelle.davis@university.edu,+13846578189,1995-01-12,2022-02-04,Communications,Sophomore,2.88,Active,1008 Pine Ave,Bristol,FL,79074,Jacob Young,+19363154510
STU000950,Donna,Lee,donna.lee@university.edu,+13417939502,1997-09-22,2021-06-19,Biology,Freshman,3.62,Active,2307 Pine Dr,Springfield,IL,34699,Barbara Williams,+12454719010
STU000951,Kenneth,Robinson,kenneth.robinson@university.edu,+17317159288,2004-09-07,2024-11-30,Political Science,Sophomore,3.39,Graduated,6198 Maple Blvd,Madison,NY,93548,Andrew Sanchez,+12629681662
STU000952,Richard,Johnson,richard.johnson@university.edu,+14845094871,2005-05-06,2024-05-07,Engineering,Graduate,3.71,Inactive,5354 Main Dr,Springfield,TX,31365,Susan Torres,+12952233444
STU000953,Laura,Torres,laura.torres@university.edu,+13719976705,2002-06-12,2020-04-08,Engineering,Junior,2.4,Active,8478 Oak St,Bristol,OH,35733,Jacob Smith,+17906258702
STU000954,Jennifer,Wilson,jennifer.wilson@university.edu,+19038079189,1996-01-16,2021-04-16,Biology,Senior,2.1,Active,2586 Main Ave,Madison,CA,70338,Mark Robinson,+19708763287
STU000955,Patricia,Davis,patricia.davis@university.edu,+18209892462,1996-04-19,2021-04-06,Art,Senior,2.21,Active,785 Main St,Georgetown,NY,54949,Brian King,+19786485074
STU000956,Richard,Flores,richard.flores@university.edu,+19649474507,1995-06-01,2023-04-17,Communications,Sophomore,2.86,Active,3514 Maple St,Madison,FL,95278,Ryan Martin,+19957332697
STU000957,Elizabeth,Jackson,elizabeth.jackson@university.edu,+13803022476,1998-03-11,2020-04-03,Education,Senior,3.25,Active,5623 Main Blvd,Madison,NY,88161,Christopher Harris,+13312174172
STU000958,George,White,george.white@university.edu,+15589387234,2004-06-01,2020-09-27,Computer Science,Sophomore,3.43,Inactive,9868 Pine Ave,Bristol,FL,12239,Dorothy Miller,+14346642943
STU000959,Elizabeth,Moore,elizabeth.moore@university.edu,+13956346882,2001-03-01,2023-08-30,Education,Junior,2.77,Active,3573 Main Blvd,Springfield,PA,30469,Mary Martinez,+16932557921
STU000960,Linda,White,linda.white@university.edu,+18283658853,1997-08-03,2025-07-19,Chemistry,Freshman,2.33,Inactive,1107 Elm St,Georgetown,FL,87438,Mary Clark,+14333333072
STU000961,Karen,Jackson,karen.jackson@university.edu,+17438652753,1998-11-03,2023-08-01,Chemistry,Sophomore,3.66,Graduated,224 Oak Blvd,Springfield,NY,17687,Linda Johnson,+18305717644
STU000962,Donna,Torres,donna.torres@university.edu,+19868558396,1999-02-18,2024-09-29,Physics,Graduate,2.13,Active,9768 Pine Blvd,Franklin,FL,32607,Jessica Taylor,+16913083242
STU000963,Nancy,Taylor,nancy.taylor@university.edu,+16726441044,1996-03-28,2020-06-29,Education,Freshman,3.54,Inactive,2109 Main Ave,Springfield,OH,64076,Ruth Anderson,+13026607531
STU000964,Sarah,Garcia,sarah.garcia@university.edu,+17003657943,2000-10-15,2020-06-23,Education,Freshman,3.03,Graduated,6100 Elm St,Madison,IL,13995,Karen Miller,+15509211996
STU000965,Sandra,Garcia,sandra.garcia@university.edu,+14007201695,1999-08-01,2025-01-29,Psychology,Sophomore,2.11,Graduated,3855 Pine St,Springfield,OH,47712,Lisa King,+14827035919
STU000966,Richard,Sanchez,richard.sanchez@university.edu,+13793164220,1995-04-12,2020-03-12,Communications,Senior,2.36,Inactive,8752 Pine Dr,Georgetown,PA,66293,Kenneth Taylor,+17082304351
STU000967,Linda,Scott,linda.scott@university.edu,+12055414259,2002-07-11,2022-03-31,Marketing,Senior,2.31,Active,4265 Elm Dr,Georgetown,OH,29518,Jennifer Thompson,+17992659595
STU000968,Jessica,Rodriguez,jessica.rodriguez@university.edu,+19166861310,1995-05-12,2020-08-23,Chemistry,Senior,2.83,Active,5188 Pine St,Springfield,OH,25267,Patricia Lewis,+18026978657
STU000969,Linda,Taylor,linda.taylor@university.edu,+12382205303,2001-07-26,2022-08-24,Education,Graduate,2.14,Graduated,9322 Pine St,Franklin,NY,97518,Kimberly Jones,+15243761692
STU000970,Thomas,Flores,thomas.flores@university.edu,+18237131620,2004-01-22,2023-05-04,Marketing,Senior,3.86,Active,8770 Elm Ave,Springfield,NY,70718,Sharon Lewis,+19013237792
STU000971,Anthony,Hill,anthony.hill@university.edu,+17699675794,1996-02-23,2024-08-09,Art,Freshman,2.3,Active,4796 Main Dr,Georgetown,IL,44887,Jessica Anderson,+13789806280
STU000972,Helen,Lopez,helen.lopez@university.edu,+14159549444,2002-07-06,2023-03-30,Communications,Graduate,3.82,Inactive,7408 Main St,Franklin,NY,66464,Jeffrey Rodriguez,+12264198655
STU000973,Patricia,Allen,patricia.allen@university.edu,+16717533810,1996-03-08,2020-12-30,Music,Freshman,3.68,Graduated,549 Pine St,Bristol,OH,20969,Jessica White,+19009189404
STU000974,Kenneth,Allen,kenneth.allen@university.edu,+19987988349,2005-02-06,2021-08-23,Psychology,Freshman,3.95,Active,8906 Maple Blvd,Bristol,CA,19254,Andrew Sanchez,+14665119767
STU000975,William,Hernandez,william.hernandez@university.edu,+19763238393,2005-08-14,2023-12-29,Nursing,Graduate,3.47,Active,9456 Elm Blvd,Georgetown,CA,80660,Barbara Brown,+12264659848
STU000976,John,Clark,john.clark@university.edu,+16855278754,2002-06-23,2021-01-18,Mathematics,Sophomore,2.76,Active,5007 Maple Dr,Springfield,OH,94928,Brian Garcia,+13617239186
STU000977,Sarah,Nguyen,sarah.nguyen@university.edu,+14763697938,2001-04-11,2025-08-29,Biology,Senior,3.45,Active,9579 Elm St,Franklin,CA,87180,Matthew Anderson,+19303205237
STU000978,Betty,Garcia,betty.garcia@university.edu,+17946332843,1998-12-23,2024-10-15,Business Administration,Senior,3.8,Graduated,4165 Oak Dr,Franklin,PA,82510,Ruth Anderson,+15419407183
STU000979,Matthew,Miller,matthew.miller@university.edu,+19976717523,1997-01-14,2023-04-14,Business Administration,Graduate,3.85,Graduated,4737 Maple Dr,Georgetown,IL,42591,Timothy Taylor,+18266391419
STU000980,Sarah,Lewis,sarah.lewis@university.edu,+17235193485,1995-09-23,2024-12-23,Computer Science,Sophomore,3.12,Active,6423 Oak Ave,Franklin,IL,41871,Edward Clark,+14817559957
STU000981,William,Smith,william.smith@university.edu,+17147874637,1997-12-25,2025-12-29,Art,Graduate,3.39,Active,773 Elm Ave,Franklin,FL,72852,Elizabeth King,+16558162116
STU000982,Helen,Johnson,helen.johnson@university.edu,+18382642461,1998-05-13,2020-10-29,English Literature,Freshman,3.17,Graduated,4167 Pine Ave,Madison,PA,63396,Michael Anderson,+14186867678
STU000983,Betty,Smith,betty.smith@university.edu,+15493915073,1995-06-29,2022-11-08,Economics,Graduate,3.02,Active,5546 Main Ave,Franklin,TX,49595,Donna Martinez,+14683272595
STU000984,Helen,Lee,helen.lee@university.edu,+18652324166,2002-10-25,2023-03-30,Chemistry,Freshman,3.58,Active,6687 Main Dr,Georgetown,PA,18563,Dorothy King,+13299165238
STU000985,Kenneth,Wright,kenneth.wright@university.edu,+17869719955,2002-01-26,2020-06-20,Education,Graduate,3.91,Graduated,146 Elm Dr,Bristol,NY,22700,Sarah Garcia,+16534777778
STU000986,Carol,Miller,carol.miller@university.edu,+14315344026,2005-04-22,2024-06-03,Art,Junior,3.09,Inactive,8921 Maple Ave,Bristol,FL,91073,Ruth Lewis,+15197187244
STU000987,Joshua,Martin,joshua.martin@university.edu,+19052926362,1998-10-25,2022-12-05,Economics,Freshman,2.22,Inactive,2308 Maple Ave,Springfield,OH,72620,Lisa Thomas,+19135901728
STU000988,Matthew,Davis,matthew.davis@university.edu,+12726852287,1999-09-27,2020-09-10,History,Graduate,3.08,Inactive,6569 Oak Dr,Franklin,NY,63843,Kimberly Rodriguez,+13027275258
STU000989,Daniel,White,daniel.white@university.edu,+18132577209,2000-06-11,2020-02-01,Business Administration,Freshman,3.19,Graduated,9478 Pine Ave,Franklin,IL,86069,Thomas Lopez,+12485007165
STU000990,Anthony,Moore,anthony.moore@university.edu,+19587708125,1999-11-02,2025-07-30,Music,Freshman,2.65,Active,4394 Oak St,Franklin,TX,65520,Karen White,+17019748259
STU000991,Nancy,Wright,nancy.wright@university.edu,+12297848382,2003-10-11,2023-06-17,Economics,Sophomore,2.38,Inactive,573 Elm Ave,Madison,OH,58434,Thomas Sanchez,+15903334019
STU000992,Dorothy,Clark,dorothy.clark@university.edu,+15449175738,1995-08-10,2021-03-20,Art,Junior,3.21,Active,3850 Main St,Georgetown,NY,34476,Linda Lopez,+13555013966
STU000993,Ronald,Lewis,ronald.lewis@university.edu,+16386898765,1998-06-26,2024-07-01,Biology,Junior,3.23,Active,554 Main St,Madison,TX,23096,Jennifer White,+17154579739
STU000994,Lisa,King,lisa.king@university.edu,+18545971982,1995-01-26,2020-03-02,Psychology,Senior,3.18,Active,7983 Elm Ave,Madison,OH,20372,Barbara Torres,+18095668275
